,update,merit,gestation,fitness,repro_rate,dep_size,copied_size,executed_size,dep_abundance,prop_birth,breed_true,dep_depth,generation,neutral,label,true_rep_rate,not,nand,and,orn,or,andn,nor,xor,equ,resnot,resand,resor,resnor,resnand,resorn,resandn,resxor,resequ,safe,inst_executed,popsize,genotypecount,thresholdgenotypes,numspecies,numthresholdspecies,numlineages,numbirths,numdeaths,numbreedtrue,numbreedtrue2,numnobirth,numsinglethreaded,nummultithreaded,nummodified,uniquephenotypetask,shannondiv,uniquephenotypecount,avgshannondiv,avgtaskdiv,seed,condition,patches,killed,ecology
150490,100000,1351260.0,2143.25,617.9259999999999,0,0,120.6,115.76299999999999,0,0.011127600000000001,0.0074183999999999995,0,1471.8,5.91236,0,531.4019999999999,621.0,660.0,657.0,1036.0,871.0,929.0,687.0,582.0,941.0,24.0274,58.9138,28.4932,14.9799,31.7133,14.8249,18.7766,36.8112,12.8919,9000.0,40110.0,1348.0,532.0,212.0,0.0,0.0,0.0,15.0,15.0,10.0,1003.0,440.0,1348.0,0.0,0.0,64.0,3.7004900000000003,164.0,2.22031,5.17801,9118,test_command_results/100_patches_3_cells_100_killed-pop6_9118/data,100,100,N
150591,100000,399447000.0,2768.99,145732.0,0,0,385.36400000000003,333.145,0,0.00635593,0.00635593,0,1414.07,1.77174,0,105139.0,944.0,944.0,385.0,944.0,944.0,559.0,944.0,0.0,944.0,18.6907,38.5738,73.6796,17.722,18.8732,27.807,20.3971,994.992,19.5207,930.0,28260.0,944.0,2.0,2.0,0.0,0.0,0.0,6.0,5.0,6.0,944.0,448.0,944.0,0.0,0.0,2.0,0.975584,2.0,2.77793,7.0,10420,test_command_results/1_patches_30_cells_300_killed_ecology-pop2_10420/data,1,300,Y
150692,100000,1.06578e+19,5084.14,1566770000000000.0,0,0,358.09,324.66,0,0.00609137,0.00203046,0,1395.2,-55.2364,0,-3.55397e+42,775.0,758.0,783.0,765.0,774.0,767.0,748.0,678.0,764.0,38.9289,53.2198,43.5206,46.9895,47.9007,46.108999999999995,47.5829,52.0065,48.1027,9000.0,29370.0,985.0,842.0,200.0,0.0,0.0,0.0,6.0,3.0,2.0,454.0,328.0,985.0,0.0,0.0,35.0,1.8458900000000003,180.0,2.46355,6.90937,9170,test_command_results/100_patches_3_cells_100_killed-pop9_9170/data,100,100,N
150793,100000,108823.0,1032.78,100.82600000000001,0,0,135.128,132.13299999999998,0,0.0156904,0.010460299999999999,0,3458.7,-73.964,0,67.0339,614.0,882.0,896.0,846.0,876.0,867.0,582.0,267.0,562.0,12.987,7.1516,7.30098,7.30997,7.33893,7.33935,12.1649,18.8594,12.1676,930.0,28590.0,956.0,531.0,159.0,0.0,0.0,0.0,15.0,14.0,10.0,615.0,480.0,956.0,0.0,0.0,44.0,2.48127,79.0,2.63516,6.683439999999999,10477,test_command_results/1_patches_30_cells_300_killed-pop4_10477/data,1,300,N
150894,100000,11840600000.0,3151.96,3891010.0,0,0,202.0,196.2,0,0.0114583,0.0114583,0,1351.37,8.40267,0,4830840.0,960.0,960.0,384.0,960.0,960.0,960.0,576.0,384.0,576.0,21.4283,21.9527,47.3695,25.6413,18.0562,20.4642,37.4661,47.8092,36.5172,930.0,28740.0,960.0,2.0,2.0,0.0,0.0,0.0,11.0,10.0,11.0,960.0,481.0,960.0,0.0,0.0,2.0,0.971194,4.0,2.79869,7.0,10041,test_command_results/1_patches_30_cells_100_killed_ecology-pop3_10041/data,1,100,Y
150995,100000,14480200000000.0,3388.16,4078260000.0,0,0,517.555,320.58299999999997,0,0.00538793,0.00107759,0,2007.03,42.3818,0,-63432800000000.0,926.0,557.0,673.0,902.0,890.0,886.0,888.0,330.0,540.0,25.4872,50.1512,46.3861,30.5436,30.4195,42.0657,34.9576,62.8682,51.3208,930.0,27840.0,928.0,828.0,80.0,0.0,0.0,0.0,5.0,6.0,1.0,208.0,430.0,928.0,0.0,0.0,36.0,1.96754,201.0,2.71257,7.10248,10633,test_command_results/1_patches_30_cells_400_killed-pop2_10633/data,1,400,N
151096,100000,3.556390000000001e+94,18069.2,1.7996100000000002e+90,0,0,967.3710000000001,656.9780000000001,0,0.0,0.0,0,2483.32,-17.3344,0,5.204570000000001e+89,765.0,772.0,757.0,760.0,747.0,752.0,751.0,716.0,749.0,249.63099999999997,249.59099999999998,250.028,249.007,248.93099999999998,250.028,248.929,250.045,250.043,930.0,23400.0,780.0,748.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,393.0,780.0,0.0,0.0,21.0,0.846281,41.0,3.07833,8.67821,10779,test_command_results/1_patches_30_cells_400_killed-pop9_10779/data,1,400,N
151197,100000,1809.23,1088.08,1.6558599999999999,0,0,127.58200000000001,125.531,0,0.0121265,0.0121265,0,2762.08,9.975769999999999,0,1.12624,684.0,1625.0,2309.0,1586.0,2309.0,2309.0,2309.0,723.0,1586.0,7.38749,3.62491,2.5282,3.27299,2.55611,2.45507,2.45118,9.9575,3.26473,9000.0,68550.0,2309.0,10.0,10.0,0.0,0.0,0.0,28.0,49.0,28.0,2309.0,1093.0,2309.0,0.0,0.0,3.0,1.57441,3.0,2.73751,6.68595,9066,test_command_results/100_patches_3_cells_100_killed_ecology-pop4_9066/data,100,100,Y
151298,100000,1034300000.0,1743.52,346446.0,0,0,177.685,171.17,0,0.00680272,0.00485909,0,1829.85,-1.42899,0,242535.0,659.0,169.0,570.0,467.0,456.0,648.0,559.0,548.0,534.0,20.1897,90.1281,20.3001,22.8339,29.6187,18.1655,28.0951,29.3123,19.2368,9000.0,30690.0,1029.0,727.0,214.0,0.0,0.0,0.0,7.0,13.0,5.0,725.0,499.0,1029.0,0.0,0.0,40.0,2.86951,166.0,1.6401299999999999,4.4375599999999995,9332,test_command_results/100_patches_3_cells_200_killed-pop7_9332/data,100,200,N
151399,100000,162375000.0,2315.45,69168.8,0,0,120.665,116.62799999999999,0,0.00852878,0.00533049,0,1780.38,-44.7718,0,66308.3,562.0,562.0,518.0,579.0,455.0,531.0,879.0,357.0,779.0,30.8134,48.8841,53.5261,26.916,34.4563,30.1596,18.9373,45.1407,21.5201,930.0,28110.0,938.0,360.0,105.0,0.0,0.0,0.0,8.0,9.0,5.0,698.0,440.0,938.0,0.0,0.0,36.0,2.38151,79.0,2.34618,5.5641,10719,test_command_results/1_patches_30_cells_400_killed-pop6_10719/data,1,400,N
151500,100000,9858530.0,2119.96,4555.31,0,0,120.706,115.742,0,0.0168067,0.0130719,0,1446.54,-2.18135,0,3699.54,589.0,530.0,492.0,820.0,701.0,766.0,553.0,422.0,759.0,28.5713,48.5051,26.9084,18.8015,34.1091,20.6704,27.0431,37.8152,23.9879,9000.0,31620.0,1071.0,454.0,193.0,0.0,0.0,0.0,18.0,12.0,14.0,779.0,235.0,1071.0,0.0,0.0,56.0,3.7595699999999996,156.0,2.21844,5.2613199999999996,9317,test_command_results/100_patches_3_cells_200_killed-pop6_9317/data,100,200,N
151601,100000,8.50123e+44,14690.1,5.5985e+40,0,0,751.467,599.229,0,0.00334821,0.0,0,2311.5,20.7706,0,7.824310000000001e+55,879.0,874.0,728.0,861.0,854.0,855.0,854.0,753.0,709.0,107.366,118.29700000000001,108.98,113.31200000000001,227.55,111.382,117.15700000000001,169.312,132.286,930.0,26880.0,896.0,842.0,39.0,0.0,0.0,0.0,3.0,3.0,0.0,121.0,466.0,896.0,0.0,0.0,24.0,1.5843399999999999,297.0,2.9297,8.2221,10054,test_command_results/1_patches_30_cells_100_killed-pop3_10054/data,1,100,N
151702,100000,21581900000.0,2861.81,7414310.0,0,0,289.108,269.238,0,0.0147679,0.00738397,0,1708.38,7.39353,0,6308000.0,604.0,533.0,263.0,904.0,871.0,931.0,626.0,881.0,890.0,36.3953,34.7822,81.6481,22.6379,24.2665,21.5629,32.2322,24.9802,24.7663,930.0,28320.0,948.0,713.0,135.0,0.0,0.0,0.0,14.0,12.0,7.0,373.0,464.0,948.0,0.0,0.0,45.0,2.6466,158.0,2.7021,6.8594100000000005,10494,test_command_results/1_patches_30_cells_300_killed-pop5_10494/data,1,300,N
151803,100000,4.1614500000000007e+58,5116.49,2.86089e+54,0,0,474.716,380.44800000000004,0,0.00113766,0.0,0,830.192,13.868,0,-2.7722000000000006e+71,400.0,360.0,400.0,396.0,401.0,403.0,355.0,50.0,378.0,183.024,183.058,181.99099999999999,184.049,183.067,184.05700000000002,182.06900000000002,994.992,181.592,9000.0,26340.0,879.0,835.0,86.0,0.0,0.0,0.0,1.0,0.0,0.0,556.0,533.0,879.0,0.0,0.0,20.0,1.55724,60.0,1.34998,3.57565,9375,test_command_results/100_patches_3_cells_200_killed-pop9_9375/data,100,200,N
151904,100000,684423000.0,1801.79,233836.0,0,0,177.107,170.237,0,0.00685602,0.0029383000000000005,0,1875.34,-3.85691,0,174586.0,667.0,205.0,602.0,503.0,552.0,672.0,607.0,584.0,583.0,21.0697,86.0501,22.1305,22.6059,29.0188,19.2634,27.1453,29.9452,20.1371,9000.0,30420.0,1021.0,685.0,218.0,0.0,0.0,0.0,7.0,6.0,3.0,765.0,477.0,1021.0,0.0,0.0,37.0,2.7274700000000003,132.0,1.7461,4.85419,9338,test_command_results/100_patches_3_cells_200_killed-pop7_9338/data,100,200,N
152005,100000,265887000.0,2371.84,110130.0,0,0,122.85600000000001,118.56700000000001,0,0.016251400000000003,0.00866739,0,1870.44,6.764069999999999,0,77224.8,899.0,887.0,875.0,908.0,444.0,900.0,882.0,556.0,751.0,20.2864,24.0362,50.5268,18.5694,40.1129,19.7698,20.0804,30.1315,23.2617,930.0,27690.0,923.0,371.0,123.0,0.0,0.0,0.0,15.0,15.0,8.0,687.0,451.0,923.0,0.0,0.0,32.0,2.22562,80.0,2.8450599999999997,7.69447,10713,test_command_results/1_patches_30_cells_400_killed-pop6_10713/data,1,400,N
152106,100000,2226.24,752.5830000000001,2.7744400000000002,0,0,112.741,102.883,0,0.028049599999999997,0.0163079,0,5957.92,-11.5803,0,1.82813,822.0,966.0,1173.0,1146.0,890.0,1433.0,416.0,865.0,956.0,9.30903,5.45064,6.71765,6.32336,8.48963,4.121980000000001,12.1836,6.11953,5.8810199999999995,9000.0,44760.0,1533.0,654.0,207.0,0.0,0.0,0.0,43.0,37.0,25.0,1055.0,577.0,1533.0,0.0,0.0,91.0,4.352519999999999,339.0,2.35078,5.64352,9350,test_command_results/100_patches_3_cells_200_killed-pop8_9350/data,100,200,N
152207,100000,3384.25,1006.55,3.42222,0,0,217.09599999999998,192.208,0,0.014978,0.00748899,0,3560.65,-14.2571,0,2.2483400000000002,1498.0,1533.0,1440.0,1458.0,2169.0,2199.0,1534.0,2047.0,630.0,4.73994,4.5552,4.70844,4.68855,3.19992,3.04124,4.33864,3.1628,10.1464,9000.0,67140.0,2270.0,1431.0,383.0,0.0,0.0,0.0,34.0,34.0,17.0,1140.0,1085.0,2270.0,0.0,0.0,49.0,2.49237,116.0,2.58697,6.39142,9194,test_command_results/100_patches_3_cells_100_killed-pop10_9194/data,100,100,N
152308,100000,20686800.0,2116.8,9749.71,0,0,121.14,116.14,0,0.010537399999999999,0.010537399999999999,0,1637.28,-2.0357,0,6679.71,596.0,596.0,596.0,596.0,353.0,596.0,949.0,353.0,949.0,19.9409,84.0211,84.0542,20.7252,49.7332,20.6418,15.3214,54.1323,14.522,930.0,28440.0,949.0,2.0,2.0,0.0,0.0,0.0,10.0,10.0,10.0,949.0,448.0,949.0,0.0,0.0,2.0,0.952469,2.0,2.41912,5.88291,10500,test_command_results/1_patches_30_cells_300_killed_ecology-pop6_10500/data,1,300,Y
152409,100000,5.594670000000001e+39,5907.23,9.22148e+35,0,0,319.358,218.542,0,0.0023015,0.0,0,2893.25,33.1617,0,2.43775e+35,845.0,838.0,844.0,831.0,850.0,837.0,827.0,820.0,823.0,105.441,106.471,105.351,107.273,107.505,107.60799999999999,107.273,106.977,107.495,930.0,26070.0,869.0,643.0,167.0,0.0,0.0,0.0,2.0,2.0,0.0,365.0,431.0,869.0,0.0,0.0,27.0,0.660025,70.0,3.0525900000000004,8.64787,10773,test_command_results/1_patches_30_cells_400_killed-pop9_10773/data,1,400,N
152510,100000,74721.6,1107.37,64.4502,0,0,132.811,127.671,0,0.017415200000000002,0.0091659,0,3286.44,-6.50786,0,41.4332,724.0,1009.0,1015.0,981.0,973.0,990.0,668.0,283.0,655.0,13.819,8.69426,8.78608,8.57979,9.01931,8.65391,13.5076,23.857,13.6928,930.0,32580.0,1091.0,604.0,169.0,0.0,0.0,0.0,19.0,18.0,10.0,711.0,567.0,1091.0,0.0,0.0,49.0,2.4368,80.0,2.6308,6.68813,10077,test_command_results/1_patches_30_cells_100_killed-pop4_10077/data,1,100,N
152611,100000,1227850.0,1541.78,787.3810000000001,0,0,173.898,166.093,0,0.009268799999999999,0.009268799999999999,0,2064.22,-16.4231,0,550.111,414.0,473.0,185.0,887.0,971.0,971.0,887.0,870.0,870.0,25.7612,18.0183,62.9743,12.1498,11.9989,8.73959,13.4658,10.2641,9.87332,930.0,29100.0,971.0,5.0,5.0,0.0,0.0,0.0,9.0,10.0,9.0,971.0,480.0,971.0,0.0,0.0,4.0,1.67544,5.0,2.74229,6.7234300000000005,10280,test_command_results/1_patches_30_cells_200_killed_ecology-pop5_10280/data,1,200,Y
152712,100000,20219600.0,1983.59,9264.38,0,0,205.138,187.85299999999998,0,0.00821168,0.00364964,0,1816.21,2.61065,0,5783.46,562.0,220.0,906.0,899.0,398.0,971.0,938.0,827.0,832.0,32.134,63.8705,15.145999999999999,15.9531,27.4094,13.2908,13.4508,14.0455,14.238,9000.0,32610.0,1096.0,800.0,213.0,0.0,0.0,0.0,9.0,7.0,4.0,358.0,251.0,1096.0,0.0,0.0,72.0,3.5891800000000003,222.0,2.4594,5.97521,9291,test_command_results/100_patches_3_cells_200_killed-pop5_9291/data,100,200,N
152813,100000,6.80142e+34,9019.82,6.04409e+30,0,0,816.1460000000001,799.445,0,0.0,0.0,0,581.74,4.53936,0,7.78631e+30,862.0,862.0,862.0,862.0,862.0,862.0,862.0,0.0,862.0,115.609,104.037,115.713,104.54899999999999,105.545,105.445,104.546,994.992,103.859,930.0,25920.0,862.0,205.0,204.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,422.0,862.0,0.0,0.0,1.0,0.0,1.0,3.0,8.0,10560,test_command_results/1_patches_30_cells_300_killed_ecology-pop9_10560/data,1,300,Y
152907,100000,124130.0,1020.94,121.569,0,0,216.815,204.342,0,0.0134715,0.0134715,0,3044.24,-78.914,0,74.0623,694.0,965.0,694.0,965.0,694.0,694.0,694.0,965.0,271.0,8.44149,6.39754,8.68286,6.462940000000001,8.72914,8.64938,8.71699,6.49801,25.7974,930.0,28890.0,965.0,2.0,2.0,0.0,0.0,0.0,13.0,12.0,13.0,965.0,482.0,965.0,0.0,0.0,2.0,0.856973,2.0,2.71888,6.87552,10587,test_command_results/1_patches_30_cells_300_killed_ecology-pop10_10587/data,1,300,Y
153008,100000,1.2207700000000003e+87,17613.7,6.843650000000001e+82,0,0,957.404,695.645,0,0.0,0.0,0,2007.31,17.5413,0,1.6677900000000003e+86,797.0,794.0,771.0,789.0,771.0,790.0,780.0,745.0,752.0,233.042,231.762,232.56,233.468,232.33599999999998,233.045,231.854,232.706,261.782,930.0,24390.0,812.0,778.0,21.0,0.0,0.0,0.0,0.0,1.0,0.0,71.0,395.0,812.0,0.0,0.0,25.0,0.923376,82.0,3.0523,8.60714,10853,test_command_results/1_patches_30_cells_500_killed-pop3_10853/data,1,500,N
153109,100000,1.95296e+41,15501.8,1.0655600000000002e+37,0,0,866.873,862.393,0,0.00129199,0.0,0,1050.57,10.9862,0,1.52231e+37,772.0,772.0,0.0,772.0,772.0,772.0,772.0,0.0,772.0,140.58100000000002,140.584,994.992,145.215,143.172,145.234,143.409,994.992,143.09799999999998,930.0,23220.0,774.0,224.0,221.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,382.0,774.0,0.0,0.0,2.0,0.0259355,2.0,2.8001,6.981910000000001,10845,test_command_results/1_patches_30_cells_500_killed_ecology-pop3_10845/data,1,500,Y
153210,100000,1662680.0,1579.84,1053.07,0,0,179.054,170.972,0,0.00840336,0.00840336,0,2050.31,-57.0199,0,874.2360000000001,521.0,431.0,166.0,952.0,952.0,952.0,952.0,786.0,786.0,20.7338,20.7266,62.6473,10.5135,11.1436,8.96456,11.6042,12.6731,12.661,930.0,28500.0,952.0,4.0,4.0,0.0,0.0,0.0,8.0,8.0,8.0,952.0,467.0,952.0,0.0,0.0,3.0,1.48779,3.0,2.7684900000000003,6.825260000000001,10682,test_command_results/1_patches_30_cells_400_killed_ecology-pop5_10682/data,1,400,Y
153311,100000,3.20043e+42,9573.35,2.11319e+38,0,0,527.309,455.56800000000004,0,0.00215983,0.0,0,1803.69,-33.4042,0,1.81031e+65,727.0,571.0,698.0,652.0,732.0,723.0,719.0,554.0,656.0,93.8493,145.58100000000002,120.052,97.2237,120.785,115.57600000000001,94.895,123.63,101.375,9000.0,27720.0,926.0,882.0,188.0,0.0,0.0,0.0,2.0,1.0,0.0,386.0,305.0,926.0,0.0,0.0,32.0,2.1475400000000002,395.0,2.35733,6.51135,11052,test_command_results/225_patches_2_cells_100_killed-pop3_11052/data,225,100,N
153412,100000,1505.79,1085.0,1.38835,0,0,127.8,125.65799999999999,0,0.00839983,0.00839983,0,2807.0,10.9472,0,0.9061440000000001,806.0,1575.0,2381.0,1611.0,2381.0,2381.0,2381.0,770.0,1611.0,6.0492099999999995,4.22462,2.29005,3.20853,2.45661,2.42677,2.4729099999999997,9.334660000000001,3.17267,9000.0,70890.0,2381.0,8.0,8.0,0.0,0.0,0.0,20.0,48.0,20.0,2381.0,1006.0,2381.0,0.0,0.0,3.0,1.58455,3.0,2.7357299999999998,6.6779399999999995,11065,test_command_results/225_patches_2_cells_100_killed_ecology-pop4_11065/data,225,100,Y
153513,100000,118979.0,1007.42,118.604,0,0,215.04,202.77,0,0.00636267,0.00636267,0,3035.12,82.1955,0,82.3866,657.0,943.0,657.0,943.0,657.0,657.0,657.0,943.0,286.0,9.794989999999999,6.55011,9.50632,6.43855,9.52845,9.65837,9.76344,6.31515,20.1418,930.0,28290.0,943.0,2.0,2.0,0.0,0.0,0.0,6.0,9.0,6.0,943.0,461.0,943.0,0.0,0.0,2.0,0.885157,2.0,2.6968099999999997,6.78723,10983,test_command_results/1_patches_30_cells_500_killed_ecology-pop10_10983/data,1,500,Y
153614,100000,203617000.0,1994.52,102178.0,0,0,282.595,260.439,0,0.0085197,0.00106496,0,1917.97,26.9379,0,67297.4,471.0,495.0,214.0,903.0,749.0,909.0,674.0,867.0,875.0,34.1666,27.2588,70.7561,14.9376,19.8513,13.5043,20.7818,14.6042,14.8621,930.0,28110.0,939.0,682.0,165.0,0.0,0.0,0.0,8.0,6.0,1.0,442.0,484.0,939.0,0.0,0.0,49.0,2.5621,81.0,2.6494,6.55698,10293,test_command_results/1_patches_30_cells_200_killed-pop5_10293/data,1,200,N
153715,100000,2929770000000.0,2640.74,676668000.0,0,0,218.125,210.12599999999998,0,0.00514933,0.00411946,0,856.6210000000001,-2.0190799999999998,0,-2.10756e+34,589.0,216.0,588.0,369.0,573.0,596.0,589.0,213.0,363.0,34.6299,75.8248,30.6816,44.6182,33.5796,32.6001,30.1039,78.7792,46.2528,9000.0,29010.0,971.0,758.0,279.0,0.0,0.0,0.0,5.0,4.0,4.0,597.0,460.0,971.0,0.0,0.0,30.0,2.00827,180.0,1.6438700000000002,4.20971,9251,test_command_results/100_patches_3_cells_200_killed-pop3_9251/data,100,200,N
153816,100000,2700820000.0,2153.15,817197.0,0,0,195.954,191.641,0,0.00602929,0.00602929,0,705.2589999999999,1.02134,0,-2.88041e+43,805.0,401.0,807.0,406.0,805.0,807.0,807.0,401.0,406.0,15.9644,29.1233,16.0133,42.006,13.1192,20.3457,17.1617,43.1511,40.622,9000.0,34620.0,1161.0,487.0,153.0,0.0,0.0,0.0,7.0,7.0,7.0,1161.0,538.0,1161.0,0.0,0.0,4.0,1.59838,69.0,1.94143,4.84922,11046,test_command_results/225_patches_2_cells_100_killed_ecology-pop3_11046/data,225,100,Y
153917,100000,1768.21,1035.63,1.6399599999999999,0,0,133.471,128.584,0,0.013832399999999998,0.00732303,0,3444.36,45.7981,0,1.09247,879.0,1924.0,2183.0,1471.0,2218.0,1727.0,2182.0,674.0,1432.0,8.48081,3.16743,2.81383,4.73186,2.8753,3.543,3.07869,8.707410000000001,4.51534,9000.0,72720.0,2458.0,1265.0,460.0,0.0,0.0,0.0,34.0,40.0,18.0,1596.0,1082.0,2458.0,0.0,0.0,88.0,3.70111,181.0,2.48425,5.9756,11071,test_command_results/225_patches_2_cells_100_killed-pop4_11071/data,225,100,N
154018,100000,108779.0,1008.22,107.536,0,0,214.74200000000002,201.53900000000002,0,0.0209424,0.0209424,0,3055.56,36.2319,0,81.8916,669.0,955.0,669.0,955.0,669.0,669.0,669.0,955.0,286.0,10.4092,7.30898,10.6788,7.420260000000001,10.925999999999998,10.7297,10.9271,7.16356,24.0772,930.0,28560.0,955.0,2.0,2.0,0.0,0.0,0.0,20.0,20.0,20.0,955.0,472.0,955.0,0.0,0.0,2.0,0.881804,2.0,2.69958,6.7983199999999995,10989,test_command_results/1_patches_30_cells_500_killed_ecology-pop10_10989/data,1,500,Y
154112,100000,67164.4,1088.44,61.6901,0,0,126.344,124.041,0,0.0274551,0.0274551,0,2934.26,-62.5197,0,41.6938,330.0,947.0,617.0,947.0,947.0,947.0,656.0,291.0,656.0,19.7407,7.4977100000000005,11.6965,7.572830000000001,7.611439999999999,7.25402,10.4693,25.8722,10.2389,930.0,28350.0,947.0,3.0,3.0,0.0,0.0,0.0,26.0,24.0,26.0,947.0,453.0,947.0,0.0,0.0,3.0,1.58271,3.0,2.73902,6.692710000000001,10866,test_command_results/1_patches_30_cells_500_killed_ecology-pop4_10866/data,1,500,Y
154213,100000,138515000.0,2052.35,66836.6,0,0,252.952,239.21599999999998,0,0.00317797,0.00211864,0,1948.74,30.0923,0,47367.6,528.0,426.0,878.0,901.0,877.0,918.0,882.0,883.0,887.0,26.9927,27.7675,15.1811,14.0369,15.5372,17.3833,15.7846,12.9584,13.3257,930.0,28320.0,944.0,715.0,126.0,0.0,0.0,0.0,3.0,3.0,2.0,377.0,485.0,944.0,0.0,0.0,39.0,2.06474,90.0,2.85177,7.60593,10299,test_command_results/1_patches_30_cells_200_killed-pop5_10299/data,1,200,N
154314,100000,77913800.0,2659.0,29301.9,0,0,176.0,172.0,0,0.00527983,0.00527983,0,1240.98,-29.0893,0,22552.2,947.0,0.0,0.0,947.0,947.0,947.0,947.0,947.0,947.0,16.2961,994.992,994.992,16.4461,16.2245,28.1363,16.1991,14.4179,24.9651,930.0,28350.0,947.0,1.0,1.0,0.0,0.0,0.0,5.0,4.0,5.0,947.0,452.0,947.0,0.0,0.0,1.0,0.0,1.0,2.77924,7.0,10526,test_command_results/1_patches_30_cells_300_killed_ecology-pop7_10526/data,1,300,Y
154415,100000,297999.0,1052.03,287.302,0,0,214.46099999999998,204.08599999999998,0,0.026150599999999996,0.011506299999999999,0,3382.42,27.62,0,195.419,716.0,941.0,693.0,924.0,669.0,703.0,673.0,898.0,843.0,12.5827,8.68728,12.4619,8.67492,13.1717,12.3923,12.7914,9.20074,24.4875,930.0,28560.0,956.0,671.0,167.0,0.0,0.0,0.0,25.0,22.0,11.0,473.0,495.0,956.0,0.0,0.0,34.0,1.98429,62.0,2.68902,7.38325,10790,test_command_results/1_patches_30_cells_400_killed-pop10_10790/data,1,400,N
154516,100000,6123110000.0,2647.73,2146480.0,0,0,185.122,175.97799999999998,0,0.00533049,0.00319829,0,1787.91,28.9552,0,1723320.0,912.0,889.0,198.0,830.0,826.0,815.0,809.0,790.0,789.0,25.5171,24.028000000000002,80.6609,19.98,25.7429,25.0459,25.8233,31.3296,21.2028,930.0,28110.0,938.0,589.0,158.0,0.0,0.0,0.0,5.0,5.0,3.0,525.0,437.0,938.0,0.0,0.0,37.0,2.1118,130.0,2.63522,7.3095,10735,test_command_results/1_patches_30_cells_400_killed-pop7_10735/data,1,400,N
154617,100000,207921.0,1135.06,177.00099999999998,0,0,145.233,140.059,0,0.0158898,0.0105932,0,3226.63,-25.3932,0,122.775,522.0,887.0,790.0,800.0,888.0,878.0,565.0,294.0,560.0,19.0899,8.82819,9.37316,9.54388,8.92895,9.20382,13.4949,25.7378,13.6402,930.0,28260.0,944.0,542.0,159.0,0.0,0.0,0.0,15.0,15.0,10.0,584.0,451.0,944.0,0.0,0.0,40.0,2.84491,73.0,2.6151299999999997,6.548830000000001,10870,test_command_results/1_patches_30_cells_500_killed-pop4_10870/data,1,500,N
154711,100000,1670380000.0,1906.76,623442.0,0,0,357.504,319.377,0,0.00300903,0.00300903,0,1126.86,-1.60906,0,473795.0,722.0,362.0,722.0,705.0,429.0,722.0,366.0,293.0,429.0,12.7673,45.445,17.7053,15.8636,52.9583,18.4551,34.12,67.3429,34.0304,9000.0,29820.0,997.0,280.0,35.0,0.0,0.0,0.0,3.0,12.0,3.0,996.0,412.0,997.0,0.0,0.0,7.0,2.26375,17.0,1.9367299999999998,4.74315,9420,test_command_results/100_patches_3_cells_300_killed_ecology-pop2_9420/data,100,300,Y
154804,100000,7066.81,781.16,9.05003,0,0,108.0,104.102,0,0.015321799999999998,0.015321799999999998,0,3905.76,-59.2527,0,7.675339999999999,979.0,979.0,657.0,979.0,744.0,322.0,557.0,657.0,657.0,7.56195,6.04323,8.21612,5.098269999999999,12.915,15.2378,8.7053,8.98928,7.72078,930.0,29250.0,979.0,3.0,3.0,0.0,0.0,0.0,15.0,13.0,15.0,979.0,491.0,979.0,0.0,0.0,3.0,1.5458100000000001,3.0,2.6762200000000003,6.67042,10546,test_command_results/1_patches_30_cells_300_killed_ecology-pop8_10546/data,1,300,Y
154905,100000,7.860880000000001e+49,18112.2,4.1734500000000004e+45,0,0,942.184,669.523,0,0.0,0.0,0,1574.12,-3.09931,0,1.8649800000000002e+74,808.0,880.0,151.0,883.0,799.0,874.0,780.0,143.0,725.0,145.821,125.445,445.658,126.774,163.912,126.74799999999999,161.263,450.542,164.61,930.0,26790.0,893.0,871.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,460.0,893.0,0.0,0.0,18.0,1.13961,75.0,2.70546,6.76708,10859,test_command_results/1_patches_30_cells_500_killed-pop3_10859/data,1,500,N
155006,100000,31139.1,869.791,35.0002,0,0,108.9,104.941,0,0.0187891,0.011482299999999999,0,4466.33,54.5366,0,24.825,698.0,910.0,769.0,936.0,659.0,461.0,593.0,737.0,756.0,15.8309,11.8359,8.38209,8.129439999999999,12.3265,19.4287,11.2119,10.1357,10.014,930.0,28680.0,958.0,439.0,98.0,0.0,0.0,0.0,18.0,22.0,11.0,643.0,466.0,958.0,0.0,0.0,57.0,3.44334,155.0,2.64508,6.80147,10755,test_command_results/1_patches_30_cells_400_killed-pop8_10755/data,1,400,N
155107,100000,7.276250000000001e+64,12454.0,3.57046e+60,0,0,707.993,489.912,0,0.00110254,0.0,0,2264.22,4.1254,0,2.1359900000000006e+93,709.0,557.0,692.0,656.0,720.0,717.0,715.0,551.0,655.0,171.84400000000002,175.605,176.549,173.00400000000002,173.753,178.62900000000002,165.47799999999998,201.796,175.4,9000.0,27210.0,907.0,883.0,150.0,0.0,0.0,0.0,1.0,3.0,0.0,309.0,282.0,907.0,0.0,0.0,29.0,2.00318,354.0,2.38414,6.57901,11058,test_command_results/225_patches_2_cells_100_killed-pop3_11058/data,225,100,N
